Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE,OPP_PACE,TEAM_OFF_RATING
43,1610612737,22300559,"JAN 15, 2024",ATL vs. SAS,W,16,23,0.41,240,40,93,0.43,13,38,0.342,16,21,0.762,13,44,57,24,8,6,16,19,109,103.57278601292286,10.0,8.0,44.0,105.24,107.86,110.48,103.57278601292286
44,1610612737,22300543,"JAN 13, 2024",ATL vs. WAS,L,15,23,0.395,240,32,93,0.344,11,40,0.275,24,33,0.727,16,34,50,21,9,7,14,20,99,93.82107657316148,10.0,9.0,54.0,105.52,106.97999999999998,108.44,93.82107657316149
45,1610612737,22300533,"JAN 12, 2024",ATL vs. IND,L,15,22,0.405,240,40,89,0.449,11,30,0.367,17,23,0.739,12,16,28,25,14,2,14,13,108,106.80379746835442,12.0,9.0,45.0,101.12,100.2,99.28000000000002,106.80379746835442
46,1610612737,22300521,"JAN 10, 2024",ATL vs. PHI,W,15,21,0.417,265,48,102,0.471,12,34,0.353,31,42,0.738,16,39,55,32,6,8,12,21,139,119.3337912087912,8.0,9.0,51.0,116.48,115.5,114.52,119.3337912087912
47,1610612737,22300499,"JAN 07, 2024",ATL @ ORL,L,14,21,0.4,265,42,91,0.462,9,30,0.3,17,29,0.586,8,42,50,21,9,10,12,23,110,102.07869339272456,8.0,3.0,57.0,107.76,106.71999999999998,105.68,102.07869339272457
48,1610612737,22300480,"JAN 05, 2024",ATL @ IND,L,14,20,0.412,240,40,93,0.43,10,42,0.238,26,30,0.867,14,25,39,21,6,3,14,11,116,109.22787193973636,12.0,3.0,39.0,106.2,105.96,105.71999999999998,109.22787193973636
49,1610612737,22300467,"JAN 03, 2024",ATL vs. OKC,W,14,19,0.424,240,48,95,0.505,14,39,0.359,31,33,0.939,15,34,49,30,8,5,11,21,141,133.62395754359363,10.0,1.0,37.0,105.52,105.97999999999998,106.44,133.62395754359363
50,1610612737,22300445,"DEC 31, 2023",ATL @ WAS,W,13,19,0.406,240,47,95,0.495,12,32,0.375,24,37,0.649,12,46,58,27,5,3,12,18,130,116.82242990654206,5.0,9.0,42.0,111.28000000000002,110.76,110.24,116.82242990654206
51,1610612737,22300431,"DEC 29, 2023",ATL vs. SAC,L,12,19,0.387,240,37,94,0.394,15,43,0.349,21,25,0.84,18,33,51,29,9,4,15,16,110,107.84313725490196,9.0,3.0,38.0,102.0,102.3,102.59999999999998,107.84313725490196
52,1610612737,22300408,"DEC 26, 2023",ATL @ CHI,L,12,18,0.4,240,41,89,0.461,13,45,0.289,18,21,0.857,12,28,40,24,6,3,15,21,113,111.61596207032794,10.0,2.0,48.0,101.24,98.44,95.64,111.61596207032794
53,1610612737,22300393,"DEC 23, 2023",ATL vs. MEM,L,12,17,0.414,240,45,96,0.469,13,43,0.302,16,20,0.8,13,28,41,28,8,5,10,22,119,116.89587426326128,6.0,7.0,51.0,101.8,102.24,102.68,116.89587426326129
54,1610612737,22300384,"DEC 22, 2023",ATL @ MIA,L,12,16,0.429,240,42,96,0.438,19,54,0.352,10,14,0.714,12,31,43,29,9,2,13,23,113,109.53858084528886,7.0,2.0,48.0,103.16,103.68,104.2,109.53858084528886
55,1610612737,22300371,"DEC 20, 2023",ATL @ HOU,W,12,15,0.444,240,47,91,0.516,17,40,0.425,23,28,0.821,12,32,44,31,4,3,9,18,134,133.5725677830941,4.0,6.0,37.0,100.32,99.71999999999998,99.12,133.5725677830941
56,1610612737,22300352,"DEC 18, 2023",ATL vs. DET,W,11,15,0.423,240,46,85,0.541,16,36,0.444,22,27,0.815,11,29,40,25,6,10,17,24,130,126.36080870917574,7.0,3.0,36.0,102.88,104.88,106.88,126.36080870917574
