Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_PACE,GAME_PACE,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,OPP_PACE,TEAM_OFF_RATING
60,1610612737,22100319,"DEC 01, 2021",ATL @ IND,W,12,10,0.545,240,44,86,0.512,16,33,0.485,10,12,0.833,7,34,41,24,4,8,13,15,114,97.28000000000002,98.16,117.1875,8.0,4.0,40.0,99.04,117.1875
61,1610612737,22100293,"NOV 27, 2021",ATL vs. NYK,L,11,10,0.524,240,33,93,0.355,9,37,0.243,15,20,0.75,13,39,52,18,8,6,6,17,90,94.8,94.24,94.9367088607595,4.0,3.0,50.0,93.68,94.9367088607595
62,1610612737,22100285,"NOV 26, 2021",ATL @ MEM,W,11,9,0.55,240,52,89,0.584,13,27,0.481,15,21,0.714,9,40,49,33,8,5,12,15,132,101.24,101.8,130.3832477281707,8.0,7.0,36.0,102.36,130.3832477281707
63,1610612737,22100277,"NOV 24, 2021",ATL @ SAS,W,10,9,0.526,240,45,88,0.511,12,26,0.462,22,24,0.917,8,36,44,26,10,5,9,11,124,99.56,100.48,124.5480112494978,8.0,4.0,44.0,101.40000000000002,124.54801124949779
64,1610612737,22100255,"NOV 22, 2021",ATL vs. OKC,W,9,9,0.5,240,42,87,0.483,14,34,0.412,15,16,0.938,8,36,44,25,6,6,7,16,113,93.04,94.09999999999998,121.45313843508168,5.0,5.0,50.0,95.16,121.45313843508167
65,1610612737,22100242,"NOV 20, 2021",ATL vs. CHA,W,8,9,0.471,240,43,82,0.524,12,34,0.353,17,21,0.81,8,38,46,24,6,6,12,22,115,95.24,96.92,120.74758504829904,6.0,2.0,51.0,98.59999999999998,120.74758504829903
66,1610612737,22100215,"NOV 17, 2021",ATL vs. BOS,W,7,9,0.438,240,41,81,0.506,13,37,0.351,15,18,0.833,6,34,40,28,9,4,11,17,110,93.92,93.7,117.12095400340716,9.0,2.0,42.0,93.48,117.12095400340716
67,1610612737,22100202,"NOV 15, 2021",ATL vs. ORL,W,6,9,0.4,240,47,85,0.553,14,30,0.467,21,32,0.656,9,37,46,32,10,7,11,17,129,101.08,103.12,127.62168579343094,8.0,5.0,41.0,105.16,127.62168579343094
68,1610612737,22100193,"NOV 14, 2021",ATL vs. MIL,W,5,9,0.357,240,47,97,0.485,15,35,0.429,11,13,0.846,15,36,51,21,6,1,12,19,120,99.71999999999998,98.88,120.3369434416366,8.0,3.0,30.0,98.04,120.33694344163659
69,1610612737,22100182,"NOV 12, 2021",ATL @ DEN,L,4,9,0.308,240,38,93,0.409,5,28,0.179,15,21,0.714,14,36,50,20,2,5,8,20,96,96.24,96.02,99.75062344139651,6.0,5.0,49.0,95.8,99.75062344139651
70,1610612737,22100156,"NOV 09, 2021",ATL @ UTA,L,4,8,0.333,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98,94.40000000000002,94.21999999999998,103.81355932203388,8.0,4.0,44.0,94.04,103.81355932203388
71,1610612737,22100152,"NOV 08, 2021",ATL @ GSW,L,4,7,0.364,240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113,108.44,106.56,104.20509037255626,13.0,4.0,39.0,104.68,104.20509037255626
72,1610612737,22100137,"NOV 06, 2021",ATL @ PHX,L,4,6,0.4,240,42,97,0.433,13,33,0.394,20,23,0.87,14,36,50,18,3,1,12,16,117,105.12,104.68,111.30136986301368,8.0,6.0,42.0,104.24,111.30136986301369
73,1610612737,22100120,"NOV 04, 2021",ATL vs. UTA,L,4,5,0.444,240,35,82,0.427,7,28,0.25,21,26,0.808,5,27,32,18,11,4,9,24,98,97.44,97.28000000000002,100.57471264367815,6.0,4.0,46.0,97.12,100.57471264367817
74,1610612737,22100113,"NOV 03, 2021",ATL @ BKN,L,4,4,0.5,240,41,94,0.436,13,35,0.371,13,15,0.867,12,40,52,23,8,4,14,16,108,102.59999999999998,101.44,105.26315789473686,7.0,8.0,42.0,100.28000000000002,105.26315789473686
75,1610612737,22100097,"NOV 01, 2021",ATL vs. WAS,W,4,3,0.571,240,38,83,0.458,13,34,0.382,29,29,1.0,13,34,47,24,9,5,11,17,118,93.76,95.90000000000002,125.85324232081912,7.0,4.0,36.0,98.04,125.85324232081912
76,1610612737,22100082,"OCT 30, 2021",ATL @ PHI,L,3,3,0.5,240,36,95,0.379,8,22,0.364,14,19,0.737,20,29,49,24,6,1,19,17,94,102.36,101.86,91.83274716686206,11.0,6.0,37.0,101.36,91.83274716686206
77,1610612737,22100066,"OCT 28, 2021",ATL @ WAS,L,3,2,0.6,240,48,88,0.545,6,21,0.286,9,14,0.643,6,37,43,26,4,3,13,16,111,101.16,100.7,109.72716488730724,6.0,4.0,51.0,100.24,109.72716488730725
78,1610612737,22100059,"OCT 27, 2021",ATL @ NOP,W,3,1,0.75,240,40,96,0.417,8,30,0.267,14,17,0.824,21,34,55,21,4,4,11,14,102,93.48,95.21999999999998,109.1142490372272,5.0,6.0,44.0,96.96,109.11424903722721
79,1610612737,22100043,"OCT 25, 2021",ATL vs. DET,W,2,1,0.667,240,46,90,0.511,12,32,0.375,18,21,0.857,10,39,49,24,11,3,13,19,122,102.24,102.08,119.32707355242567,7.0,6.0,36.0,101.92,119.32707355242567
80,1610612737,22100027,"OCT 23, 2021",ATL @ CLE,L,1,1,0.5,240,38,99,0.384,10,34,0.294,9,15,0.6,17,37,54,20,5,3,9,23,95,97.59999999999998,98.24,97.3360655737705,6.0,6.0,54.0,98.88,97.3360655737705
81,1610612737,22100014,"OCT 21, 2021",ATL vs. DAL,W,1,0,1.0,240,45,94,0.479,15,35,0.429,8,9,0.889,6,49,55,31,8,9,13,16,113,104.96,104.34,107.66006097560977,7.0,3.0,50.0,103.71999999999998,107.66006097560977
82,1610612738,22101223,"APR 10, 2022",BOS @ MEM,W,51,31,0.622,240,54,99,0.545,18,48,0.375,13,13,1.0,14,42,56,34,5,2,15,20,139,105.71999999999998,105.3,131.47937949300038,11.0,6.0,45.0,104.88,131.47937949300038
83,1610612738,22101198,"APR 07, 2022",BOS @ MIL,L,50,31,0.617,240,43,87,0.494,21,50,0.42,14,19,0.737,8,36,44,30,8,4,16,15,121,103.36,103.3,117.06656346749229,13.0,5.0,48.0,103.24,117.06656346749227
84,1610612738,22101193,"APR 06, 2022",BOS @ CHI,W,50,30,0.625,240,43,88,0.489,17,37,0.459,14,22,0.636,8,34,42,29,11,6,11,18,117,100.68,100.40000000000002,116.20977353992848,7.0,4.0,40.0,100.12,116.20977353992848
85,1610612738,22101166,"APR 03, 2022",BOS vs. WAS,W,49,30,0.62,240,56,91,0.615,23,44,0.523,9,13,0.692,7,32,39,39,6,5,7,20,144,96.71999999999998,96.26,148.8833746898263,4.0,2.0,32.0,95.8,148.8833746898263
86,1610612738,22101153,"APR 01, 2022",BOS vs. IND,W,48,30,0.615,240,45,83,0.542,12,33,0.364,26,28,0.929,11,29,40,29,7,4,15,19,128,99.32,99.21999999999998,128.87635924285138,9.0,3.0,30.0,99.12,128.87635924285138
87,1610612738,22101139,"MAR 30, 2022",BOS vs. MIA,L,47,30,0.61,240,35,85,0.412,11,37,0.297,17,23,0.739,8,36,44,27,9,1,17,22,98,104.12,102.56,94.12216673069534,9.0,6.0,42.0,101.0,94.12216673069534
