Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DEF_RATING,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE
1610612741,22200592,"JAN 07, 2023",CHI vs. UTA,W,19,21,0.475,240,44,83,0.53,13,28,0.464,25,32,0.781,7,37,44,22,4,4,10,22,126,125.89928057553956,125.89928057553956,6.0,2.0,39.0,100.08,102.0
1610612741,22200581,"JAN 06, 2023",CHI @ PHI,W,18,21,0.462,240,48,84,0.571,20,34,0.588,10,17,0.588,8,37,45,33,3,4,11,14,126,133.36155800169348,133.36155800169348,6.0,3.0,38.0,94.48,94.7
1610612741,22200570,"JAN 04, 2023",CHI vs. BKN,W,17,21,0.447,240,43,81,0.531,8,20,0.4,27,29,0.931,6,40,46,21,7,7,15,16,121,117.75009731413,117.75009731413,9.0,7.0,34.0,102.76,104.0
1610612741,22200552,"JAN 02, 2023",CHI @ CLE,L,16,21,0.432,265,47,95,0.495,10,33,0.303,30,34,0.882,6,36,42,22,8,2,7,33,134,120.76423936553712,120.76423936553712,1.0,3.0,47.0,110.96,109.88
1610612741,22200540,"DEC 31, 2022",CHI vs. CLE,L,16,20,0.444,240,39,81,0.481,7,21,0.333,17,24,0.708,9,31,40,14,15,6,15,15,102,104.55104551045513,104.55104551045513,9.0,5.0,50.0,97.56,97.96
1610612741,22200532,"DEC 30, 2022",CHI vs. DET,W,16,19,0.457,240,53,92,0.576,12,27,0.444,14,15,0.933,12,26,38,21,10,4,13,20,132,132.53012048192772,132.53012048192772,8.0,1.0,35.0,99.59999999999998,98.58
1610612741,22200519,"DEC 28, 2022",CHI vs. MIL,W,15,19,0.441,265,42,92,0.457,9,23,0.391,26,30,0.867,7,45,52,21,5,10,13,23,119,107.01438848920864,107.01438848920864,7.0,6.0,61.0,111.2,113.64
1610612741,22200501,"DEC 26, 2022",CHI vs. HOU,L,14,19,0.424,240,45,92,0.489,13,35,0.371,15,21,0.714,8,27,35,27,6,2,8,19,118,116.55472145397076,116.55472145397076,7.0,5.0,45.0,101.24,102.46
1610612741,22200485,"DEC 23, 2022",CHI @ NYK,W,14,18,0.438,240,45,93,0.484,14,31,0.452,14,18,0.778,11,30,41,24,6,4,4,22,118,125.63884156729132,125.63884156729132,2.0,4.0,47.0,93.92,94.68
1610612741,22200468,"DEC 21, 2022",CHI @ ATL,W,13,18,0.419,240,43,86,0.5,7,24,0.292,17,22,0.773,8,39,47,20,9,4,11,15,110,111.4714227807053,111.4714227807053,6.0,7.0,47.0,98.68,101.36000000000001
1610612741,22200462,"DEC 20, 2022",CHI @ MIA,W,12,18,0.4,240,40,73,0.548,13,31,0.419,20,24,0.833,5,34,39,24,7,0,16,16,113,119.50084602368868,119.50084602368868,9.0,0.0,35.0,94.56,93.52000000000002
1610612741,22200449,"DEC 18, 2022",CHI @ MIN,L,11,18,0.379,240,46,88,0.523,16,38,0.421,18,24,0.75,6,24,30,31,6,1,11,16,126,121.6685979142526,121.6685979142526,5.0,5.0,39.0,103.56,102.80000000000001
1610612741,22200434,"DEC 16, 2022",CHI vs. NYK,L,11,17,0.393,240,36,77,0.468,12,30,0.4,7,8,0.875,2,37,39,26,3,2,20,25,91,92.36703207470563,92.36703207470563,13.0,2.0,50.0,98.52,99.8
1610612741,22200418,"DEC 14, 2022",CHI vs. NYK,L,11,16,0.407,265,46,84,0.548,9,28,0.321,19,22,0.864,3,28,31,25,6,7,12,18,120,116.8679392286716,116.8679392286716,7.0,5.0,48.0,102.68,102.33999999999999
1610612741,22200400,"DEC 11, 2022",CHI @ ATL,L,11,15,0.423,265,48,100,0.48,7,27,0.259,19,23,0.826,13,40,53,28,11,6,18,21,122,105.9763724808895,105.9763724808895,3.0,6.0,45.0,115.12,114.18
1610612741,22200391,"DEC 10, 2022",CHI vs. DAL,W,11,14,0.44,240,54,85,0.635,19,34,0.559,17,24,0.708,4,40,44,33,8,5,8,17,144,144.63640016070713,144.63640016070713,5.0,4.0,37.0,99.56,100.5
1610612741,22200367,"DEC 07, 2022",CHI vs. WAS,W,10,14,0.417,240,45,90,0.5,10,23,0.435,15,17,0.882,6,35,41,29,11,4,19,20,115,104.09123823316438,104.09123823316438,12.0,6.0,38.0,110.48,109.62
1610612741,22200350,"DEC 04, 2022",CHI @ SAC,L,9,14,0.391,240,38,86,0.442,9,25,0.36,16,19,0.842,7,32,39,17,9,5,16,16,101,97.71671826625386,97.71671826625386,10.0,2.0,46.0,103.36,105.36
1610612741,22200336,"DEC 02, 2022",CHI @ GSW,L,9,13,0.409,240,43,93,0.462,9,27,0.333,16,24,0.667,6,38,44,28,7,1,12,28,111,101.3143483023001,101.3143483023001,2.0,5.0,50.0,109.56,109.33999999999999
1610612741,22200321,"NOV 30, 2022",CHI @ PHX,L,9,12,0.429,240,41,82,0.5,4,25,0.16,27,33,0.818,5,30,35,21,5,6,11,19,113,110.22239563012096,110.22239563012096,3.0,5.0,46.0,102.52,103.88
1610612741,22200306,"NOV 28, 2022",CHI @ UTA,W,9,11,0.45,240,43,93,0.462,6,22,0.273,22,25,0.88,13,37,50,21,6,3,7,17,114,116.3265306122449,116.3265306122449,5.0,4.0,45.0,98.0,97.3
1610612741,22200281,"NOV 25, 2022",CHI @ OKC,L,8,11,0.421,265,44,101,0.436,12,33,0.364,19,23,0.826,14,33,47,25,5,4,15,24,119,106.136282554406,106.136282554406,7.0,5.0,50.0,112.12,112.09999999999998
1610612741,22200267,"NOV 23, 2022",CHI @ MIL,W,8,10,0.444,240,43,87,0.494,18,42,0.429,14,18,0.778,5,30,35,30,9,12,13,20,118,114.6521570151574,114.6521570151574,5.0,3.0,48.0,102.92,105.96
1610612741,22200250,"NOV 21, 2022",CHI vs. BOS,W,7,10,0.412,240,46,89,0.517,14,29,0.483,15,20,0.75,8,43,51,26,10,1,11,19,121,120.03968253968252,120.03968253968252,3.0,4.0,38.0,100.8,102.64
1610612741,22200227,"NOV 18, 2022",CHI vs. ORL,L,6,10,0.375,240,41,89,0.461,5,21,0.238,20,25,0.8,13,33,46,27,6,6,11,19,107,109.18367346938776,109.18367346938776,4.0,7.0,41.0,98.0,97.33999999999999
1610612741,22200217,"NOV 16, 2022",CHI @ NOP,L,6,9,0.4,240,44,89,0.494,11,32,0.344,11,17,0.647,7,30,37,25,2,1,12,18,110,108.39574300354748,108.39574300354748,4.0,6.0,46.0,101.48,99.02000000000002
1610612741,22200196,"NOV 13, 2022",CHI vs. DEN,L,6,8,0.429,240,40,81,0.494,6,22,0.273,17,21,0.81,8,28,36,24,9,4,18,19,103,102.75339185953712,102.75339185953712,11.0,3.0,36.0,100.24,100.24
1610612741,22200166,"NOV 09, 2022",CHI vs. NOP,L,6,7,0.462,240,44,87,0.506,7,27,0.259,16,18,0.889,6,29,35,23,5,8,15,23,111,106.81293302540416,106.81293302540416,8.0,5.0,50.0,103.92,103.38
1610612741,22200151,"NOV 07, 2022",CHI vs. TOR,W,6,6,0.5,240,42,80,0.525,9,28,0.321,18,22,0.818,9,40,49,30,7,7,21,21,111,109.16601101494884,109.16601101494884,10.0,7.0,31.0,101.68,102.68
1610612741,22200141,"NOV 06, 2022",CHI @ TOR,L,5,6,0.455,240,40,88,0.455,13,36,0.361,11,13,0.846,15,31,46,27,5,10,17,20,104,108.65022983702464,108.65022983702464,11.0,10.0,52.0,95.71999999999998,96.75999999999999
1610612741,22200124,"NOV 04, 2022",CHI @ BOS,L,5,5,0.5,240,43,83,0.518,11,28,0.393,22,25,0.88,4,33,37,21,8,5,17,28,119,111.21495327102804,111.21495327102804,5.0,7.0,39.0,107.0,106.58
1610612741,22200111,"NOV 02, 2022",CHI vs. CHA,W,5,4,0.556,240,38,88,0.432,14,31,0.452,16,18,0.889,11,40,51,28,6,9,19,18,106,102.00153964588144,102.00153964588144,12.0,12.0,47.0,103.92,102.98
1610612741,22200103,"NOV 01, 2022",CHI @ BKN,W,4,4,0.5,240,39,89,0.438,12,30,0.4,18,21,0.857,11,33,44,20,8,4,9,13,108,112.21945137157108,112.21945137157108,4.0,7.0,38.0,96.24,96.3
1610612741,22200084,"OCT 29, 2022",CHI vs. PHI,L,3,4,0.429,240,36,80,0.45,11,31,0.355,26,29,0.897,9,31,40,22,7,3,18,20,109,107.11477987421382,107.11477987421382,8.0,6.0,41.0,101.76,100.82
1610612741,22200077,"OCT 28, 2022",CHI @ SAS,L,3,3,0.5,240,47,99,0.475,9,27,0.333,21,26,0.808,15,27,42,20,13,3,12,19,124,115.4132539091586,115.4132539091586,7.0,3.0,42.0,107.44,108.44
1610612741,22200061,"OCT 26, 2022",CHI vs. IND,W,3,2,0.6,240,43,87,0.494,16,30,0.533,22,24,0.917,9,35,44,34,10,5,17,25,124,117.46873815839334,117.46873815839334,5.0,12.0,38.0,105.56,106.06
1610612741,22200047,"OCT 24, 2022",CHI vs. BOS,W,2,2,0.5,240,42,87,0.483,10,21,0.476,26,29,0.897,14,46,60,29,4,6,13,18,120,121.5066828675577,121.5066828675577,5.0,7.0,45.0,98.76,100.02000000000002
1610612741,22200032,"OCT 22, 2022",CHI vs. CLE,L,1,2,0.333,240,34,84,0.405,7,29,0.241,21,25,0.84,10,25,35,19,12,7,10,19,96,101.05263157894736,101.05263157894736,4.0,5.0,48.0,95.0,98.46
1610612741,22200019,"OCT 21, 2022",CHI @ WAS,L,1,1,0.5,240,33,79,0.418,7,27,0.259,27,33,0.818,10,28,38,19,8,3,13,15,100,103.60547036883548,103.60547036883548,8.0,8.0,39.0,96.52,96.18
1610612741,22200007,"OCT 19, 2022",CHI @ MIA,W,1,0,1.0,240,41,93,0.441,13,36,0.361,21,28,0.75,12,34,46,23,12,6,14,26,116,108.0879612374208,108.0879612374208,6.0,2.0,46.0,107.32,105.32
1610612742,22201224,"APR 09, 2023",DAL vs. SAS,L,38,44,0.463,240,46,108,0.426,17,53,0.321,8,16,0.5,8,38,46,28,4,3,2,21,117,107.30007336757151,107.30007336757151,2.0,3.0,69.0,109.04,112.62
1610612742,22201210,"APR 07, 2023",DAL vs. CHI,L,38,43,0.469,240,42,93,0.452,18,55,0.327,10,13,0.769,7,36,43,23,7,3,9,15,112,111.19936457505956,111.19936457505956,6.0,4.0,50.0,100.71999999999998,100.32
1610612742,22201195,"APR 05, 2023",DAL vs. SAC,W,38,42,0.475,240,44,89,0.494,20,44,0.455,15,18,0.833,7,32,39,24,4,7,10,18,123,123.09847878302642,123.09847878302642,7.0,1.0,57.0,99.92,100.64
1610612742,22201167,"APR 02, 2023",DAL @ ATL,L,37,42,0.468,265,49,95,0.516,10,38,0.263,22,32,0.688,10,37,47,24,4,3,14,15,130,114.96285815351963,114.96285815351963,10.0,3.0,53.0,113.08,111.88
1610612742,22201161,"APR 01, 2023",DAL @ MIA,L,37,41,0.474,240,47,77,0.61,14,34,0.412,14,16,0.875,1,30,31,32,3,2,14,23,122,125.72135201978566,125.72135201978566,6.0,0.0,36.0,97.04,96.90000000000002
1610612742,22201139,"MAR 29, 2023",DAL @ PHI,L,37,40,0.481,240,38,83,0.458,18,46,0.391,14,18,0.778,8,32,40,24,3,3,14,22,108,111.43210895583988,111.43210895583988,9.0,4.0,43.0,96.92,94.56
1610612742,22201123,"MAR 27, 2023",DAL @ IND,W,37,39,0.487,240,47,83,0.566,18,37,0.486,15,17,0.882,4,29,33,29,7,8,13,23,127,127.6638520305589,127.6638520305589,6.0,3.0,43.0,99.48,100.80000000000001
1610612742,22201113,"MAR 26, 2023",DAL @ CHA,L,36,39,0.48,240,32,84,0.381,19,49,0.388,21,22,0.955,3,34,37,18,8,7,8,24,104,105.39116335630318,105.39116335630318,6.0,2.0,58.0,98.68,98.62
1610612742,22201101,"MAR 24, 2023",DAL vs. CHA,L,36,38,0.486,240,41,84,0.488,9,36,0.25,18,24,0.75,7,38,45,25,3,4,10,19,109,111.7261172611726,111.7261172611726,7.0,4.0,43.0,97.56,100.21999999999998
1610612742,22201086,"MAR 22, 2023",DAL vs. GSW,L,36,37,0.493,240,44,89,0.494,17,40,0.425,20,28,0.714,8,23,31,27,7,2,10,17,125,120.98335269066978,120.98335269066978,7.0,5.0,44.0,103.32,101.62
1610612742,22201075,"MAR 20, 2023",DAL @ MEM,L,36,36,0.5,240,39,84,0.464,11,36,0.306,19,20,0.95,8,29,37,22,5,4,12,19,108,111.5702479338843,111.5702479338843,5.0,3.0,50.0,96.8,95.62
1610612742,22201054,"MAR 17, 2023",DAL @ LAL,W,36,35,0.507,240,40,79,0.506,16,34,0.471,15,19,0.789,7,28,35,27,8,4,13,26,111,118.89460154241644,118.89460154241644,8.0,3.0,42.0,93.36,95.0
1610612742,22201040,"MAR 15, 2023",DAL @ SAS,W,35,35,0.5,265,44,86,0.512,17,33,0.515,32,37,0.865,10,42,52,23,4,4,18,25,137,124.22923467537176,124.22923467537176,7.0,4.0,47.0,110.28000000000002,111.36
1610612742,22201023,"MAR 13, 2023",DAL vs. MEM,L,34,35,0.493,240,35,90,0.389,12,46,0.261,6,8,0.75,8,33,41,23,3,3,13,16,88,89.32196508323183,89.32196508323183,9.0,3.0,47.0,98.52,98.44
1610612742,22201010,"MAR 11, 2023",DAL @ MEM,L,34,34,0.5,240,39,85,0.459,15,43,0.349,15,23,0.652,10,33,43,25,4,3,11,17,108,112.35955056179772,112.35955056179772,7.0,5.0,45.0,96.12,96.33999999999999
1610612742,22200988,"MAR 08, 2023",DAL @ NOP,L,34,33,0.507,240,38,88,0.432,16,46,0.348,14,19,0.737,5,29,34,24,7,0,9,18,106,105.61976883220407,105.61976883220407,4.0,6.0,49.0,100.36,98.64
1610612742,22200983,"MAR 07, 2023",DAL vs. UTA,W,34,32,0.515,240,42,89,0.472,19,45,0.422,17,22,0.773,3,40,43,24,10,6,16,20,120,107.44985673352434,107.44985673352434,10.0,4.0,47.0,111.68,112.33999999999999
1610612742,22200962,"MAR 05, 2023",DAL vs. PHX,L,33,32,0.508,240,38,77,0.494,15,38,0.395,35,38,0.921,5,26,31,15,5,0,10,22,126,127.63371150729334,127.63371150729334,5.0,2.0,41.0,98.71999999999998,99.36
1610612742,22200943,"MAR 02, 2023",DAL vs. PHI,W,33,31,0.516,240,45,82,0.549,25,48,0.521,18,27,0.667,5,26,31,26,8,1,12,22,133,131.8398096748612,131.8398096748612,9.0,1.0,37.0,100.88,100.32
1610612742,22200929,"FEB 28, 2023",DAL vs. IND,L,32,31,0.508,240,46,91,0.505,12,37,0.324,18,28,0.643,9,29,38,28,5,3,7,29,122,120.41058033951838,120.41058033951838,3.0,8.0,41.0,101.32,100.46
1610612742,22200913,"FEB 26, 2023",DAL vs. LAL,L,32,30,0.516,240,39,93,0.419,20,49,0.408,10,14,0.714,11,37,48,21,5,5,16,24,108,103.68663594470048,103.68663594470048,9.0,4.0,56.0,104.16000000000001,103.24
1610612742,22200891,"FEB 23, 2023",DAL vs. SAS,W,32,29,0.525,240,46,82,0.561,22,42,0.524,28,36,0.778,3,33,36,27,10,5,6,18,142,140.8171360571202,140.8171360571202,4.0,1.0,45.0,100.83999999999999,101.48
1610612742,22200881,"FEB 15, 2023",DAL @ DEN,L,31,29,0.517,240,39,84,0.464,14,39,0.359,17,20,0.85,6,25,31,25,8,3,12,13,109,110.32388663967612,110.32388663967612,7.0,5.0,43.0,98.8,98.19999999999999
1610612742,22200865,"FEB 13, 2023",DAL vs. MIN,L,31,28,0.525,240,43,84,0.512,13,39,0.333,22,29,0.759,9,24,33,21,5,1,9,21,121,125.051674245556,125.051674245556,8.0,2.0,39.0,96.76,96.59999999999998
1610612742,22200854,"FEB 11, 2023",DAL @ SAC,L,31,27,0.534,265,47,91,0.516,20,51,0.392,14,19,0.737,7,36,43,27,4,4,15,19,128,119.22503725782414,119.22503725782414,9.0,0.0,50.0,107.36,107.18
1610612742,22200844,"FEB 10, 2023",DAL @ SAC,W,31,26,0.544,240,43,88,0.489,18,43,0.419,18,19,0.947,11,28,39,34,4,0,9,19,122,129.29207291225094,129.29207291225094,2.0,4.0,38.0,94.36,94.71999999999998
1610612742,22200829,"FEB 08, 2023",DAL @ LAC,W,30,26,0.536,240,41,78,0.526,17,35,0.486,11,17,0.647,8,36,44,26,7,6,18,20,110,115.2073732718894,115.2073732718894,10.0,4.0,40.0,95.48,96.36
1610612742,22200813,"FEB 06, 2023",DAL @ UTA,W,29,26,0.527,240,41,88,0.466,15,39,0.385,27,31,0.871,17,32,49,26,6,4,13,25,124,126.9971323228185,126.9971323228185,4.0,4.0,37.0,97.64,99.54
1610612742,22200800,"FEB 04, 2023",DAL @ GSW,L,28,26,0.519,240,39,85,0.459,14,40,0.35,21,27,0.778,10,29,39,22,9,1,14,18,113,112.0142743854084,112.0142743854084,6.0,5.0,38.0,100.88,100.12
1610612742,22200782,"FEB 02, 2023",DAL vs. NOP,W,28,25,0.528,240,37,85,0.435,14,41,0.341,23,29,0.793,6,30,36,16,10,3,8,24,111,111.2670408981556,111.2670408981556,6.0,5.0,50.0,99.76,99.0
1610612742,22200761,"JAN 30, 2023",DAL vs. DET,W,27,25,0.519,240,39,79,0.494,10,34,0.294,23,33,0.697,9,31,40,17,6,1,10,18,111,117.43546339399067,117.43546339399067,9.0,6.0,40.0,94.52,95.19999999999999
1610612742,22200750,"JAN 28, 2023",DAL @ UTA,L,26,25,0.51,240,35,80,0.438,18,46,0.391,12,17,0.706,7,24,31,26,7,3,14,18,100,105.84250635055037,105.84250635055037,9.0,6.0,49.0,94.48,95.02000000000002
1610612742,22200734,"JAN 26, 2023",DAL @ PHX,W,26,24,0.52,240,33,77,0.429,13,34,0.382,20,28,0.714,7,36,43,20,3,3,7,10,99,110.83743842364532,110.83743842364532,4.0,6.0,50.0,89.32,88.18
1610612742,22200717,"JAN 24, 2023",DAL vs. WAS,L,25,24,0.51,240,47,89,0.528,10,30,0.333,22,26,0.846,8,30,38,24,6,2,9,25,126,124.21135646687698,124.21135646687698,7.0,3.0,41.0,101.44,103.24
1610612742,22200701,"JAN 22, 2023",DAL vs. LAC,L,25,23,0.521,240,35,80,0.438,13,35,0.371,15,26,0.577,12,26,38,15,3,3,10,21,98,109.5706618962433,109.5706618962433,6.0,3.0,46.0,89.44,90.54
1610612742,22200686,"JAN 20, 2023",DAL vs. MIA,W,25,22,0.532,240,37,80,0.463,18,38,0.474,23,28,0.821,10,27,37,21,7,1,10,22,115,124.56672443674177,124.56672443674177,3.0,1.0,39.0,92.32,91.59999999999998
1610612742,22200670,"JAN 18, 2023",DAL vs. ATL,L,24,22,0.522,240,44,84,0.524,16,42,0.381,18,24,0.75,10,21,31,26,5,3,16,19,122,121.3206046141607,121.3206046141607,7.0,4.0,35.0,100.56,100.18
1610612742,22200654,"JAN 15, 2023",DAL @ POR,L,24,21,0.533,240,41,89,0.461,14,42,0.333,27,33,0.818,13,26,39,31,3,2,9,29,123,123.59324758842445,123.59324758842445,3.0,6.0,41.0,99.52,101.0
1610612742,22200647,"JAN 14, 2023",DAL @ POR,L,24,20,0.545,240,43,82,0.524,22,46,0.478,11,19,0.579,2,23,25,28,4,3,10,18,119,120.98413989426597,120.98413989426597,7.0,4.0,47.0,98.36,97.52000000000002
1610612742,22200630,"JAN 12, 2023",DAL @ LAL,W,24,19,0.558,290,48,96,0.5,14,42,0.333,9,17,0.529,3,51,54,25,4,9,16,26,119,102.16346153846156,102.16346153846156,7.0,4.0,56.0,116.48,117.68
1610612742,22200617,"JAN 10, 2023",DAL @ LAC,L,23,19,0.548,240,30,69,0.435,12,38,0.316,29,36,0.806,3,29,32,15,5,6,11,17,101,108.7893149504524,108.7893149504524,7.0,4.0,46.0,92.83999999999999,94.52000000000002
1610612742,22200602,"JAN 08, 2023",DAL @ OKC,L,23,18,0.561,240,31,73,0.425,14,39,0.359,33,42,0.786,8,31,39,21,3,1,12,19,109,114.16003351487224,114.16003351487224,5.0,8.0,48.0,95.48,97.14
1610612742,22200593,"JAN 07, 2023",DAL vs. NOP,W,23,17,0.575,240,42,74,0.568,13,29,0.448,30,38,0.789,5,34,39,23,5,7,17,24,127,123.63707165109037,123.63707165109037,14.0,4.0,44.0,102.71999999999998,104.56
1610612742,22200577,"JAN 05, 2023",DAL vs. BOS,L,22,17,0.564,240,34,90,0.378,7,32,0.219,20,25,0.8,11,31,42,15,4,3,11,19,95,94.05940594059405,94.05940594059405,6.0,8.0,52.0,101.0,99.82
1610612742,22200556,"JAN 02, 2023",DAL @ HOU,W,22,16,0.579,240,34,81,0.42,13,43,0.302,30,34,0.882,8,33,41,19,8,6,8,19,111,115.6731971654856,115.6731971654856,4.0,4.0,46.0,95.96,96.36000000000001
1610612742,22200542,"DEC 31, 2022",DAL @ SAS,W,21,16,0.568,240,50,86,0.581,14,34,0.412,12,21,0.571,6,20,26,21,5,3,5,24,126,133.7011884550085,133.7011884550085,1.0,0.0,48.0,94.24,95.66000000000001
1610612742,22200528,"DEC 29, 2022",DAL vs. HOU,W,20,16,0.556,240,47,91,0.516,18,45,0.4,17,25,0.68,6,38,44,30,7,8,8,26,129,124.03846153846156,124.03846153846156,5.0,0.0,48.0,104.0,103.14
1610612742,22200512,"DEC 27, 2022",DAL vs. NYK,W,19,16,0.543,265,44,90,0.489,13,46,0.283,25,33,0.758,7,40,47,20,4,5,9,25,126,118.2876455125798,118.2876455125798,5.0,0.0,55.0,106.52,106.04
1610612742,22200494,"DEC 25, 2022",DAL vs. LAL,W,18,16,0.529,240,44,84,0.524,18,44,0.409,18,25,0.72,11,27,38,31,6,3,11,26,124,130.5263157894737,130.5263157894737,5.0,2.0,35.0,95.0,95.54
1610612742,22200487,"DEC 23, 2022",DAL @ HOU,W,17,16,0.515,240,36,80,0.45,16,44,0.364,24,27,0.889,7,27,34,20,10,7,14,21,112,113.2686084142395,113.2686084142395,9.0,3.0,45.0,98.88,97.09999999999998
1610612742,22200473,"DEC 21, 2022",DAL @ MIN,W,16,16,0.5,240,34,75,0.453,13,39,0.333,23,27,0.852,7,32,39,17,6,3,13,12,104,111.9724375538329,111.9724375538329,7.0,4.0,39.0,92.88,93.64
1610612742,22200456,"DEC 19, 2022",DAL @ MIN,L,15,16,0.484,240,31,76,0.408,19,45,0.422,25,31,0.806,8,34,42,23,5,5,15,23,106,109.68543046357615,109.68543046357615,5.0,4.0,44.0,96.64,98.59999999999998
1610612742,22200440,"DEC 17, 2022",DAL @ CLE,L,15,15,0.5,265,36,88,0.409,15,49,0.306,12,19,0.632,5,40,45,19,5,6,11,20,99,96.71746776084407,96.71746776084407,6.0,5.0,51.0,102.36,103.52000000000002
1610612742,22200436,"DEC 16, 2022",DAL vs. POR,W,15,14,0.517,240,45,81,0.556,18,43,0.419,22,26,0.846,3,37,40,25,4,5,12,19,130,128.15457413249212,128.15457413249212,4.0,2.0,42.0,101.44,101.71999999999998
1610612742,22200421,"DEC 14, 2022",DAL vs. CLE,L,14,14,0.5,240,29,74,0.392,13,38,0.342,19,26,0.731,6,27,33,17,2,3,12,15,90,98.4251968503937,98.4251968503937,5.0,2.0,43.0,91.44,89.40000000000002
1610612742,22200405,"DEC 12, 2022",DAL vs. OKC,W,14,13,0.519,240,39,93,0.419,22,54,0.407,21,25,0.84,16,34,50,24,4,3,14,19,121,118.62745098039215,118.62745098039215,4.0,1.0,42.0,102.0,101.12
1610612742,22200391,"DEC 10, 2022",DAL @ CHI,L,13,13,0.5,240,41,90,0.456,11,44,0.25,22,26,0.846,8,29,37,24,5,4,8,17,115,113.36750788643532,113.36750788643532,8.0,5.0,44.0,101.44,100.5
1610612742,22200386,"DEC 09, 2022",DAL vs. MIL,L,13,12,0.52,240,41,88,0.466,13,40,0.325,10,24,0.417,12,31,43,21,8,6,10,21,105,108.74067937033968,108.74067937033968,5.0,4.0,51.0,96.56,97.83999999999999
1610612742,22200362,"DEC 06, 2022",DAL @ DEN,W,13,11,0.542,240,36,72,0.5,17,36,0.472,27,31,0.871,4,31,35,27,10,4,15,32,116,120.03311258278148,120.03311258278148,8.0,4.0,36.0,96.64,97.97999999999998
1610612742,22200358,"DEC 05, 2022",DAL vs. PHX,W,12,11,0.522,240,44,84,0.524,20,41,0.488,22,26,0.846,10,31,41,23,7,6,12,23,130,133.41543513957308,133.41543513957308,5.0,5.0,41.0,97.44,98.94
1610612742,22200337,"DEC 03, 2022",DAL @ NYK,W,11,11,0.5,240,43,100,0.43,24,61,0.393,11,14,0.786,14,36,50,27,7,5,11,20,121,117.29352462194647,117.29352462194647,7.0,1.0,45.0,103.16000000000001,102.24
1610612742,22200325,"DEC 01, 2022",DAL @ DET,L,10,11,0.476,265,46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24,125,115.9985152190052,115.9985152190052,9.0,0.0,52.0,107.76,106.16000000000001
1610612742,22200310,"NOV 29, 2022",DAL vs. GSW,W,10,10,0.5,240,42,91,0.462,15,44,0.341,17,27,0.63,8,31,39,21,7,4,13,21,116,107.52688172043013,107.52688172043013,6.0,3.0,50.0,107.88,107.0
1610612742,22200298,"NOV 27, 2022",DAL @ MIL,L,9,10,0.474,240,41,80,0.513,17,41,0.415,16,25,0.64,6,26,32,23,6,2,13,17,115,117.3469387755102,117.3469387755102,8.0,5.0,40.0,98.0,97.8
1610612742,22200286,"NOV 26, 2022",DAL @ TOR,L,9,9,0.5,240,35,73,0.479,11,39,0.282,19,24,0.792,4,30,34,28,7,5,16,26,100,104.64629552113855,104.64629552113855,10.0,2.0,48.0,95.56,95.5
1610612742,22200264,"NOV 23, 2022",DAL @ BOS,L,9,8,0.529,240,44,82,0.537,11,31,0.355,13,21,0.619,5,30,35,20,4,3,14,23,112,111.731843575419,111.731843575419,4.0,4.0,38.0,100.24,99.24
1610612742,22200246,"NOV 20, 2022",DAL vs. DEN,L,9,7,0.563,240,35,78,0.449,15,42,0.357,12,21,0.571,6,30,36,24,5,3,12,18,97,104.03260403260404,104.03260403260404,10.0,5.0,44.0,93.24,95.3
1610612742,22200230,"NOV 18, 2022",DAL vs. DEN,W,9,6,0.6,240,46,77,0.597,13,32,0.406,22,28,0.786,6,38,44,29,5,3,10,19,127,136.09087012430348,136.09087012430348,4.0,1.0,36.0,93.32,94.62
1610612742,22200218,"NOV 16, 2022",DAL vs. HOU,L,8,6,0.571,240,31,102,0.304,12,55,0.218,18,19,0.947,13,25,38,21,9,2,6,19,92,89.00928792569658,89.00928792569658,1.0,19.0,56.0,103.36,99.96
1610612742,22200207,"NOV 15, 2022",DAL vs. LAC,W,8,5,0.615,240,35,80,0.438,17,43,0.395,16,24,0.667,8,26,34,20,12,1,12,20,103,108.92554991539762,108.92554991539762,8.0,2.0,40.0,94.56,94.0
1610612742,22200190,"NOV 12, 2022",DAL vs. POR,W,7,5,0.583,240,41,81,0.506,14,43,0.326,21,26,0.808,7,33,40,26,8,2,11,27,117,121.31895479054336,121.31895479054336,6.0,2.0,44.0,96.44,95.92
1610612742,22200172,"NOV 10, 2022",DAL @ WAS,L,6,5,0.545,240,37,86,0.43,18,47,0.383,13,21,0.619,7,34,41,19,9,1,12,13,105,104.74860335195532,104.74860335195532,5.0,5.0,52.0,100.24,101.02
1610612742,22200161,"NOV 09, 2022",DAL @ ORL,L,6,4,0.6,240,32,85,0.376,11,42,0.262,12,19,0.632,4,25,29,17,14,4,4,19,87,93.18766066838047,93.18766066838047,1.0,6.0,49.0,93.36,94.8
1610612742,22200155,"NOV 07, 2022",DAL vs. BKN,W,6,3,0.667,240,32,72,0.444,12,28,0.429,20,24,0.833,12,29,41,18,7,3,22,20,96,103.71650821089024,103.71650821089024,13.0,5.0,34.0,92.56,89.96
